t,q_0,q_1,q_2,q_3,qd_0,qd_1,qd_2,qd_3,sp_0,sp_1,sp_2,sp_3,tau_0,tau_1,tau_2,tau_3
2.402000000000000135e+00,6.805792475118469520e-01,8.801105214415596567e-01,-5.563811987744681220e-01,-1.011012886144061623e-01,9.181738743862284668e-02,1.392529645073943001e-01,1.080102927133072127e-01,-1.073588918605631548e+00,6.941298999282795590e-01,8.571012213800061064e-01,-5.453284952458899992e-01,-2.621183606653756382e-01,6.940208437341804926e-01,8.568813074314641787e-01,-5.455784560954090034e-01,-2.600100964648560664e-01
2.403999999999999915e+00,6.807616369343004736e-01,8.803886771971964897e-01,-5.561660437653173084e-01,-1.032202973817341746e-01,9.119471122677473562e-02,1.390778778184068865e-01,1.075775045753996351e-01,-1.059504383664005012e+00,6.942379565754427384e-01,8.573205867837955241e-01,-5.450779890679214867e-01,-2.642257756026349380e-01,6.942379565754427384e-01,8.573205867837955241e-01,-5.450779890679214867e-01,-2.642257756026349380e-01
2.406000000000000139e+00,6.809433090552438061e-01,8.806660648677635539e-01,-5.559488968515596818e-01,-1.053668020538682110e-01,9.083606047166940811e-02,1.386938352835052624e-01,1.085734568787985743e-01,-1.073252336067017199e+00,6.943450135200683881e-01,8.575394035024387351e-01,-5.448269378120089712e-01,-2.663323344486134836e-01,6.942379565754427384e-01,8.573205867837955241e-01,-5.450779890679214867e-01,-2.642257756026349380e-01
2.407999999999999918e+00,6.811237394460782912e-01,8.809431061518642192e-01,-5.557326267986025803e-01,-1.074851463253393008e-01,9.021519541721996494e-02,1.385206420503207747e-01,1.081350264785276155e-01,-1.059172135735545028e+00,6.944510706079944917e-01,8.577576713958929844e-01,-5.445753417292041876e-01,-2.684380303780603549e-01,6.944510706079944917e-01,8.577576713958929844e-01,-5.445753417292041876e-01,-2.684380303780603549e-01
2.410000000000000142e+00,6.813034478651123216e-01,8.812193749236877371e-01,-5.555143544212043372e-01,-1.096309500128463815e-01,8.985420951700348602e-02,1.381343859117489248e-01,1.091361886991458474e-01,-1.072901843753542916e+00,6.945561276864989919e-01,8.579753903244666802e-01,-5.443232010711031021e-01,-2.705428565685246700e-01,6.944510706079944917e-01,8.577576713958929844e-01,-5.445753417292041876e-01,-2.684380303780603549e-01
2.411999999999999922e+00,6.814819181723713593e-01,8.814953010975659087e-01,-5.552969701891051768e-01,-1.117486023336395629e-01,8.923515362949782648e-02,1.379630869390860437e-01,1.086921160496036043e-01,-1.058826160396588056e+00,6.946601846042996797e-01,8.581925601488199495e-01,-5.440705160898462456e-01,-2.726468062003703507e-01,6.946601846042996797e-01,8.581925601488199495e-01,-5.440705160898462456e-01,-2.726468062003703507e-01
2.414000000000000146e+00,6.816596618528151241e-01,8.817704503330356935e-01,-5.550775732172591459e-01,-1.138936772260805141e-01,8.887184022186686572e-02,1.375746177348985411e-01,1.096984859230280135e-01,-1.072537446220475532e+00,6.947632412115544165e-01,8.584091807299639720e-01,-5.438172870381186019e-01,-2.747498724568024908e-01,6.946601846042996797e-01,8.581925601488199495e-01,-5.440705160898462456e-01,-2.726468062003703507e-01
2.415999999999999925e+00,6.818361710358785688e-01,8.820452607606832363e-01,-5.548590756751631270e-01,-1.160106101503693005e-01,8.825459153170725490e-02,1.374052138237465415e-01,1.092487710480108259e-01,-1.058466462144393105e+00,6.948652973598620219e-01,8.586252519292616459e-01,-5.435635141691493866e-01,-2.768520485238871176e-01,6.948652973598620219e-01,8.586252519292616459e-01,-5.435635141691493866e-01,-2.768520485238871176e-01
2.418000000000000149e+00,6.820119489523517320e-01,8.823192898248750637e-01,-5.546385549825616490e-01,-1.181549284467751371e-01,8.788895823656274475e-02,1.370145320959414437e-01,1.102603463007375967e-01,-1.072159148202921575e+00,6.949663529022614972e-01,8.588407736084274768e-01,-5.433091977367110470e-01,-2.789533275905778376e-01,6.948652973598620219e-01,8.586252519292616459e-01,-5.435635141691493866e-01,-2.768520485238871176e-01
2.419999999999999929e+00,6.821864959819414764e-01,8.825929838729621446e-01,-5.544189450040920564e-01,-1.202711145380825353e-01,8.727351479487918673e-02,1.368470240435349095e-01,1.098049892348099132e-01,-1.058093045653699660e+00,6.950664076932328017e-01,8.590557456295274674e-01,-5.430543379951205951e-01,-2.810537028487311573e-01,6.950664076932328017e-01,8.590557456295274674e-01,-5.430543379951205951e-01,-2.810537028487311573e-01
2.422000000000000153e+00,6.823603071203703241e-01,8.828658921336383081e-01,-5.541973014689236532e-01,-1.224146484473141866e-01,8.690556921442209315e-02,1.364541303380756854e-01,1.108217675841990796e-01,-1.071766954615827494e+00,6.951654615886971866e-01,8.592701678549795608e-01,-5.427989351992371647e-01,-2.831531674931330733e-01,6.950664076932328017e-01,8.590557456295274674e-01,-5.430543379951205951e-01,-2.810537028487311573e-01
2.423999999999999932e+00,6.825328909785561837e-01,8.831384691715140622e-01,-5.539765799321781925e-01,-1.245300602788676353e-01,8.629192909294579328e-02,1.362885189378719719e-01,1.103607683727503008e-01,-1.057705915776725458e+00,6.952635144460169725e-01,8.594840401475535296e-01,-5.425429896044637879e-01,-2.852517147215190563e-01,6.952635144460169725e-01,8.594840401475535296e-01,-5.425429896044637879e-01,-2.852517147215190563e-01
2.426000000000000156e+00,6.827047343361797305e-01,8.834102559991234838e-01,-5.537538144371242366e-01,-1.266727820199753662e-01,8.592167881177190103e-02,1.358934138047080409e-01,1.113827475269783263e-01,-1.071360870553864864e+00,6.953605661239961044e-01,8.596973623703711986e-01,-5.422865014667460626e-01,-2.873493377345998634e-01,6.952635144460169725e-01,8.594840401475535296e-01,-5.425429896044637879e-01,-2.852517147215190563e-01
2.427999999999999936e+00,6.828753540163851055e-01,8.836817153988162366e-01,-5.535319822246717036e-01,-1.287873921750614659e-01,8.530984010270792339e-02,1.357296998463640991e-01,1.109161062262817576e-01,-1.057305077543053695e+00,6.954566164828802632e-01,8.599101343869062219e-01,-5.420294710425720419e-01,-2.894460297360778034e-01,6.954566164828802632e-01,8.599101343869062219e-01,-5.420294710425720419e-01,-2.894460297360778034e-01
2.430000000000000160e+00,6.830452286017608676e-01,8.839523801664951330e-01,-5.533080956569030873e-01,-1.309292739776443393e-01,8.493729268790096987e-02,1.353323838394535072e-01,1.119432838842934486e-01,-1.070940901291432157e+00,6.955516653843566433e-01,8.601223560609846386e-01,-5.417718985889721228e-01,-2.915417839326725491e-01,6.954566164828802632e-01,8.599101343869062219e-01,-5.420294710425720419e-01,-2.894460297360778034e-01
2.431999999999999940e+00,6.832138831087685160e-01,8.842227213027127330e-01,-5.530851536557799264e-01,-1.330430550499636100e-01,8.432725350380229634e-02,1.351705681088020139e-01,1.114710005615660443e-01,-1.056890536159637684e+00,6.956457126915552847e-01,8.603340272567844282e-01,-5.415137843635188242e-01,-2.936365935341414546e-01,6.956457126915552847e-01,8.603340272567844282e-01,-5.415137843635188242e-01,-2.936365935341414546e-01
2.434000000000000163e+00,6.833817879417786179e-01,8.844922633862849493e-01,-5.528601469069538421e-01,-1.351840691545286854e-01,8.395241650502777153e-02,1.347710417861315291e-01,1.125033744130310986e-01,-1.070507052282537730e+00,6.957387582690478522e-01,8.605451478388362885e-01,-5.412551286243262316e-01,-2.957304517533051458e-01,6.956457126915552847e-01,8.603340272567844282e-01,-5.415137843635188242e-01,-2.936365935341414546e-01
2.435999999999999943e+00,6.835484762917359847e-01,8.847614856364152125e-01,-5.526360960086608154e-01,-1.372969937485500613e-01,8.334417497866902780e-02,1.346111250651574609e-01,1.120254491464934554e-01,-1.056462297010681395e+00,6.958308019828486346e-01,8.607557176720229686e-01,-5.409959316300503307e-01,-2.978233518060638962e-01,6.958308019828486346e-01,8.607557176720229686e-01,-5.409959316300503307e-01,-2.978233518060638962e-01
2.438000000000000167e+00,6.837144104035924874e-01,8.850299044143927762e-01,-5.524099699749173142e-01,-1.394371124068716494e-01,8.296705592826703057e-02,1.342093889887646108e-01,1.130630168717583345e-01,-1.070059329160794048e+00,6.959218437004147662e-01,8.609657366215794916e-01,-5.407361936398875635e-01,-2.999152869114233289e-01,6.958308019828486346e-01,8.607557176720229686e-01,-5.409959316300503307e-01,-2.978233518060638962e-01
2.439999999999999947e+00,6.838791316240174778e-01,8.852980071585039301e-01,-5.521848110754159489e-01,-1.415491531381869172e-01,8.236061021252147341e-02,1.340513720555813748e-01,1.125794497506949210e-01,-1.056020365657635907e+00,6.960118832906462272e-01,8.611752045530941535e-01,-5.404759149135763829e-01,-3.020062502915144553e-01,6.960118832906462272e-01,8.611752045530941535e-01,-5.404759149135763829e-01,-3.020062502915144553e-01
2.442000000000000171e+00,6.840430940572687080e-01,8.855653020120870522e-01,-5.519575666573744988e-01,-1.436883486136655008e-01,8.198121662559808287e-02,1.336474267915754022e-01,1.136222090207383850e-01,-1.069597737739295784e+00,6.961009206238860658e-01,8.613841213325073021e-01,-5.402150957113952545e-01,-3.040962351716199330e-01,6.960118832906462272e-01,8.611752045530941535e-01,-5.404759149135763829e-01,-3.020062502915144553e-01
2.443999999999999950e+00,6.842058471870553493e-01,8.858322846329278466e-01,-5.517313006570834233e-01,-1.457994781093436554e-01,8.137656489331226983e-02,1.334913104204015766e-01,1.131330001455576328e-01,-1.055564747839079054e+00,6.961889555719206202e-01,8.615924868261120029e-01,-5.399537362941634333e-01,-3.061852347801894414e-01,6.961889555719206202e-01,8.615924868261120029e-01,-5.399537362941634333e-01,-3.061852347801894414e-01
2.446000000000000174e+00,6.843678369955910057e-01,8.860984549460058091e-01,-5.515029387598395783e-01,-1.479377226773648801e-01,8.099490426783098607e-02,1.330851565389873092e-01,1.141809486219350772e-01,-1.069122284010612045e+00,6.962759880079792962e-01,8.618003009005547055e-01,-5.396918369232404089e-01,-3.082732423488650508e-01,6.961889555719206202e-01,8.615924868261120029e-01,-5.399537362941634333e-01,-3.061852347801894414e-01
2.447999999999999954e+00,6.845286210850144437e-01,8.863643168290060714e-01,-5.512755665636310809e-01,-1.500479135763062855e-01,8.039204471170173505e-02,1.329309415001229955e-01,1.136860981042283197e-01,-1.055095449470704994e+00,6.963620178067355670e-01,8.620075634228342443e-01,-5.394293978605253503e-01,-3.103602511125062580e-01,6.963620178067355670e-01,8.620075634228342443e-01,-5.394293978605253503e-01,-3.103602511125062580e-01
2.450000000000000178e+00,6.846886373340715926e-01,8.866293619881573385e-01,-5.510460880967530395e-01,-1.521851795245995898e-01,8.000812452857276880e-02,1.325225795756204694e-01,1.147392334390323343e-01,-1.068632974146653147e+00,6.964470448443066397e-01,8.622142742603023935e-01,-5.391664193684573281e-01,-3.124462543092053068e-01,6.963620178067355670e-01,8.620075634228342443e-01,-5.394293978605253503e-01,-3.103602511125062580e-01
2.451999999999999957e+00,6.848474514447936423e-01,8.868941025214281959e-01,-5.508176106139497374e-01,-1.542944044778900015e-01,7.940705536102427020e-02,1.323702666354230340e-01,1.142387414016357711e-01,-1.054612476645198971e+00,6.965310689982533443e-01,8.624204332806646445e-01,-5.389029017100152030e-01,-3.145312451803126685e-01,6.965310689982533443e-01,8.624204332806646445e-01,-5.389029017100152030e-01,-3.145312451803126685e-01
2.454000000000000181e+00,6.850054932109620465e-01,8.871580219159207470e-01,-5.505870164914749010e-01,-1.564306641068873016e-01,7.902088308419605300e-02,1.319596972462899198e-01,1.152970612374441955e-01,-1.068129814498654406e+00,6.966140901475811331e-01,8.626260403519790954e-01,-5.386388451487158502e-01,-3.166152169704618546e-01,6.965310689982533443e-01,8.624204332806646445e-01,-5.389029017100152030e-01,-3.145312451803126685e-01
2.455999999999999961e+00,6.851623364160365215e-01,8.874216404902550703e-01,-5.503574346358458547e-01,-1.585388957781517227e-01,7.842160253725893870e-02,1.318092871671502353e-01,1.147909278145006068e-01,-1.054115835632214004e+00,6.966961081727394145e-01,8.628310953426571173e-01,-5.383742499486164901e-01,-3.186981629275850159e-01,6.966961081727394145e-01,8.628310953426571173e-01,-5.383742499486164901e-01,-3.186981629275850159e-01
2.458000000000000185e+00,6.853184027872640804e-01,8.876844335120470664e-01,-5.501257257762771635e-01,-1.606741214013458763e-01,7.803318561380501173e-02,1.313965108960045425e-01,1.158544297843293047e-01,-1.067612811597076439e+00,6.967771229556223300e-01,8.630355981214634653e-01,-5.381091163743120243e-01,-3.207800763029390878e-01,6.966961081727394145e-01,8.628310953426571173e-01,-5.383742499486164901e-01,-3.186981629275850159e-01
2.459999999999999964e+00,6.854732741711421218e-01,8.879469295209196922e-01,-5.498950404660344349e-01,-1.627813324671024409e-01,7.743569193899385583e-02,1.312480044363227571e-01,1.153426551213488638e-01,-1.053605532878277629e+00,6.968571343795686435e-01,8.632395485575166116e-01,-5.378434446909358124e-01,-3.228609503511255530e-01,6.968571343795686435e-01,8.632395485575166116e-01,-5.378434446909358124e-01,-3.228609503511255530e-01
2.462000000000000188e+00,6.856273642467405338e-01,8.882085955646595865e-01,-5.496622177923372599e-01,-1.649154964114054600e-01,7.704503779920240936e-02,1.308330218699657876e-01,1.164113368485990702e-01,-1.067081972151506575e+00,6.969361423293619628e-01,8.634429465202880793e-01,-5.375772351641600055e-01,-3.249407783301162533e-01,6.968571343795686435e-01,8.632395485575166116e-01,-5.378434446909358124e-01,-3.228609503511255530e-01
