family,name,n_vertices,n_hyperedges,mean_arity,source_bytes,rep,stage,wall_ns,output_bytes
chain,chain_2,2,1,2.0,987,24,mjcf,6602,668
chain,chain_2,2,1,2.0,987,24,dot,1443,257
chain,chain_2,2,1,2.0,987,24,mermaid,2234,346
chain,chain_2,2,1,2.0,987,25,compile,254730,0
chain,chain_2,2,1,2.0,987,25,urdf,16521,1194
chain,chain_2,2,1,2.0,987,25,sdf,11291,1778
chain,chain_2,2,1,2.0,987,25,gazebo,67888,3002
chain,chain_2,2,1,2.0,987,25,mjcf,6703,668
chain,chain_2,2,1,2.0,987,25,dot,1432,257
chain,chain_2,2,1,2.0,987,25,mermaid,1954,346
chain,chain_2,2,1,2.0,987,26,compile,253377,0
chain,chain_2,2,1,2.0,987,26,urdf,16401,1194
chain,chain_2,2,1,2.0,987,26,sdf,11161,1778
chain,chain_2,2,1,2.0,987,26,gazebo,68850,3002
chain,chain_2,2,1,2.0,987,26,mjcf,6593,668
chain,chain_2,2,1,2.0,987,26,dot,1482,257
chain,chain_2,2,1,2.0,987,26,mermaid,2144,346
chain,chain_2,2,1,2.0,987,27,compile,264539,0
chain,chain_2,2,1,2.0,987,27,urdf,16731,1194
chain,chain_2,2,1,2.0,987,27,sdf,11161,1778
chain,chain_2,2,1,2.0,987,27,gazebo,68519,3002
chain,chain_2,2,1,2.0,987,27,mjcf,6643,668
chain,chain_2,2,1,2.0,987,27,dot,1462,257
chain,chain_2,2,1,2.0,987,27,mermaid,2144,346
chain,chain_2,2,1,2.0,987,28,compile,254831,0
chain,chain_2,2,1,2.0,987,28,urdf,16472,1194
chain,chain_2,2,1,2.0,987,28,sdf,11151,1778
chain,chain_2,2,1,2.0,987,28,gazebo,67657,3002
chain,chain_2,2,1,2.0,987,28,mjcf,6622,668
chain,chain_2,2,1,2.0,987,28,dot,1473,257
chain,chain_2,2,1,2.0,987,28,mermaid,2114,346
chain,chain_2,2,1,2.0,987,29,compile,254269,0
chain,chain_2,2,1,2.0,987,29,urdf,16511,1194
chain,chain_2,2,1,2.0,987,29,sdf,11181,1778
chain,chain_2,2,1,2.0,987,29,gazebo,67878,3002
chain,chain_2,2,1,2.0,987,29,mjcf,6823,668
chain,chain_2,2,1,2.0,987,29,dot,1413,257
chain,chain_2,2,1,2.0,987,29,mermaid,2174,346
chain,chain_5,5,4,2.0,2457,0,compile,329672,0
chain,chain_5,5,4,2.0,2457,0,urdf,28664,3210
chain,chain_5,5,4,2.0,2457,0,sdf,21290,4661
chain,chain_5,5,4,2.0,2457,0,gazebo,87725,5837
chain,chain_5,5,4,2.0,2457,0,mjcf,12293,1547
chain,chain_5,5,4,2.0,2457,0,dot,2635,482
chain,chain_5,5,4,2.0,2457,0,mermaid,3586,553
chain,chain_5,5,4,2.0,2457,1,compile,337255,0
chain,chain_5,5,4,2.0,2457,1,urdf,31709,3210
chain,chain_5,5,4,2.0,2457,1,sdf,20960,4661
chain,chain_5,5,4,2.0,2457,1,gazebo,91383,5837
chain,chain_5,5,4,2.0,2457,1,mjcf,12042,1547
chain,chain_5,5,4,2.0,2457,1,dot,2595,482
chain,chain_5,5,4,2.0,2457,1,mermaid,3457,553
chain,chain_5,5,4,2.0,2457,2,compile,326285,0
chain,chain_5,5,4,2.0,2457,2,urdf,28573,3210
chain,chain_5,5,4,2.0,2457,2,sdf,21020,4661
chain,chain_5,5,4,2.0,2457,2,gazebo,83737,5837
chain,chain_5,5,4,2.0,2457,2,mjcf,11612,1547
chain,chain_5,5,4,2.0,2457,2,dot,2625,482
chain,chain_5,5,4,2.0,2457,2,mermaid,3286,553
chain,chain_5,5,4,2.0,2457,3,compile,337677,0
chain,chain_5,5,4,2.0,2457,3,urdf,28654,3210
chain,chain_5,5,4,2.0,2457,3,sdf,21060,4661
chain,chain_5,5,4,2.0,2457,3,gazebo,83978,5837
chain,chain_5,5,4,2.0,2457,3,mjcf,11823,1547
chain,chain_5,5,4,2.0,2457,3,dot,2525,482
chain,chain_5,5,4,2.0,2457,3,mermaid,3406,553
chain,chain_5,5,4,2.0,2457,4,compile,325974,0
chain,chain_5,5,4,2.0,2457,4,urdf,28463,3210
chain,chain_5,5,4,2.0,2457,4,sdf,20759,4661
chain,chain_5,5,4,2.0,2457,4,gazebo,84018,5837
chain,chain_5,5,4,2.0,2457,4,mjcf,11913,1547
chain,chain_5,5,4,2.0,2457,4,dot,2584,482
chain,chain_5,5,4,2.0,2457,4,mermaid,3407,553
chain,chain_5,5,4,2.0,2457,5,compile,336183,0
chain,chain_5,5,4,2.0,2457,5,urdf,28464,3210
chain,chain_5,5,4,2.0,2457,5,sdf,20759,4661
chain,chain_5,5,4,2.0,2457,5,gazebo,84759,5837
chain,chain_5,5,4,2.0,2457,5,mjcf,11763,1547
chain,chain_5,5,4,2.0,2457,5,dot,2595,482
chain,chain_5,5,4,2.0,2457,5,mermaid,3447,553
chain,chain_5,5,4,2.0,2457,6,compile,324021,0
chain,chain_5,5,4,2.0,2457,6,urdf,28303,3210
